"TIME","GEO","AIRPOL","NACE_R2","UNIT","Value"
"2015","Bulgaria","Nitrous oxide (CO2 equivalent)","Total - all NACE activities","Thousand tonnes","2,488.41478"
"2015","Bulgaria","Hydrofluorocarbones (CO2 equivalent)","Total - all NACE activities","Thousand tonnes","733.17543"
"2015","Bulgaria","Perfluorocarbones (CO2 equivalent)","Total - all NACE activities","Thousand tonnes","0.02768"
"2015","Bulgaria","Sulphur hexafluoride and nitrogen trifluoride (CO2 equivalent) ","Total - all NACE activities","Thousand tonnes","18.405"
"2015","Czech Republic","Carbon dioxide","Total - all NACE activities","Thousand tonnes","80,616.685"
"2015","Czech Republic","Methane (CO2 equivalent)","Total - all NACE activities","Thousand tonnes","13,758.82563"
"2015","Czech Republic","Nitrous oxide (CO2 equivalent)","Total - all NACE activities","Thousand tonnes","4,785.92047"
"2015","Czech Republic","Hydrofluorocarbones (CO2 equivalent)","Total - all NACE activities","Thousand tonnes","3,455.08062"
"2015","Czech Republic","Perfluorocarbones (CO2 equivalent)","Total - all NACE activities","Thousand tonnes","1.95995"
"2015","Czech Republic","Sulphur hexafluoride and nitrogen trifluoride (CO2 equivalent) ","Total - all NACE activities","Thousand tonnes","92.83942"
"2015","Denmark","Carbon dioxide","Total - all NACE activities","Thousand tonnes","62,537.342"
"2015","Denmark","Methane (CO2 equivalent)","Total - all NACE activities","Thousand tonnes","6,758.26435"
"2015","Denmark","Nitrous oxide (CO2 equivalent)","Total - all NACE activities","Thousand tonnes","5,366.75314"
"2015","Denmark","Hydrofluorocarbones (CO2 equivalent)","Total - all NACE activities","Thousand tonnes","579.36654"
"2015","Denmark","Perfluorocarbones (CO2 equivalent)","Total - all NACE activities","Thousand tonnes","4.94881"
"2015","Denmark","Sulphur hexafluoride and nitrogen trifluoride (CO2 equivalent) ","Total - all NACE activities","Thousand tonnes","103.08445"
"2015","Germany (until 1990 former territory of the FRG)","Carbon dioxide","Total - all NACE activities","Thousand tonnes","675,104.031"
"2015","Germany (until 1990 former territory of the FRG)","Methane (CO2 equivalent)","Total - all NACE activities","Thousand tonnes","54,259.75657"
"2015","Germany (until 1990 former territory of the FRG)","Nitrous oxide (CO2 equivalent)","Total - all NACE activities","Thousand tonnes","38,710.49829"
"2015","Germany (until 1990 former territory of the FRG)","Hydrofluorocarbones (CO2 equivalent)","Total - all NACE activities","Thousand tonnes","11,355.51324"
"2015","Germany (until 1990 former territory of the FRG)","Perfluorocarbones (CO2 equivalent)","Total - all NACE activities","Thousand tonnes","253.66742"
"2015","Germany (until 1990 former territory of the FRG)","Sulphur hexafluoride and nitrogen trifluoride (CO2 equivalent) ","Total - all NACE activities","Thousand tonnes","3,573.55556"
"2015","Estonia","Carbon dioxide","Total - all NACE activities","Thousand tonnes","15,479.262"
"2015","Estonia","Methane (CO2 equivalent)","Total - all NACE activities","Thousand tonnes","942.36063"
"2015","Estonia","Nitrous oxide (CO2 equivalent)","Total - all NACE activities","Thousand tonnes","848.07361"
"2015","Estonia","Hydrofluorocarbones (CO2 equivalent)","Total - all NACE activities","Thousand tonnes","186.87248"
"2015","Estonia","Perfluorocarbones (CO2 equivalent)","Total - all NACE activities","Thousand tonnes","0"
"2015","Estonia","Sulphur hexafluoride and nitrogen trifluoride (CO2 equivalent) ","Total - all NACE activities","Thousand tonnes","2.25112"
"2015","Ireland","Carbon dioxide","Total - all NACE activities","Thousand tonnes","30,753.332"
"2015","Ireland","Methane (CO2 equivalent)","Total - all NACE activities","Thousand tonnes","13,089.02013"
"2015","Ireland","Nitrous oxide (CO2 equivalent)","Total - all NACE activities","Thousand tonnes","6,987.69136"
"2015","Ireland","Hydrofluorocarbones (CO2 equivalent)","Total - all NACE activities","Thousand tonnes","752.71873"
"2015","Ireland","Perfluorocarbones (CO2 equivalent)","Total - all NACE activities","Thousand tonnes","20.49736"
"2015","Ireland","Sulphur hexafluoride and nitrogen trifluoride (CO2 equivalent) ","Total - all NACE activities","Thousand tonnes","45.20908"
"2015","Greece","Carbon dioxide","Total - all NACE activities","Thousand tonnes","59,723.61"
"2015","Greece","Methane (CO2 equivalent)","Total - all NACE activities","Thousand tonnes","10,109.95338"
"2015","Greece","Nitrous oxide (CO2 equivalent)","Total - all NACE activities","Thousand tonnes","4,410.20332"
"2015","Greece","Hydrofluorocarbones (CO2 equivalent)","Total - all NACE activities","Thousand tonnes","5,902.68452"
"2015","Greece","Perfluorocarbones (CO2 equivalent)","Total - all NACE activities","Thousand tonnes","119.52248"
"2015","Greece","Sulphur hexafluoride and nitrogen trifluoride (CO2 equivalent) ","Total - all NACE activities","Thousand tonnes","5.06042"
"2015","Spain","Carbon dioxide","Total - all NACE activities","Thousand tonnes","212,525.788"
"2015","Spain","Methane (CO2 equivalent)","Total - all NACE activities","Thousand tonnes","37,436.21553"
"2015","Spain","Nitrous oxide (CO2 equivalent)","Total - all NACE activities","Thousand tonnes","15,304.28522"
"2015","Spain","Hydrofluorocarbones (CO2 equivalent)","Total - all NACE activities","Thousand tonnes","6,955.97879"
"2015","Spain","Perfluorocarbones (CO2 equivalent)","Total - all NACE activities","Thousand tonnes","78.18445"
"2015","Spain","Sulphur hexafluoride and nitrogen trifluoride (CO2 equivalent) ","Total - all NACE activities","Thousand tonnes","229.97818"
"2015","France","Carbon dioxide","Total - all NACE activities","Thousand tonnes","229,369.217"
"2015","France","Methane (CO2 equivalent)","Total - all NACE activities","Thousand tonnes","55,501.23258"
"2015","France","Nitrous oxide (CO2 equivalent)","Total - all NACE activities","Thousand tonnes","39,879.48415"
"2015","France","Hydrofluorocarbones (CO2 equivalent)","Total - all NACE activities","Thousand tonnes","14,557.83499"
"2015","France","Perfluorocarbones (CO2 equivalent)","Total - all NACE activities","Thousand tonnes","536.25612"
"2015","France","Sulphur hexafluoride and nitrogen trifluoride (CO2 equivalent) ","Total - all NACE activities","Thousand tonnes","531.3332"
"2015","Croatia","Carbon dioxide","Total - all NACE activities","Thousand tonnes","12,921.344"
"2015","Croatia","Methane (CO2 equivalent)","Total - all NACE activities","Thousand tonnes","3,052.80634"
"2015","Croatia","Nitrous oxide (CO2 equivalent)","Total - all NACE activities","Thousand tonnes","1,634.6435"
"2015","Croatia","Hydrofluorocarbones (CO2 equivalent)","Total - all NACE activities","Thousand tonnes","262.68906"
"2015","Croatia","Perfluorocarbones (CO2 equivalent)","Total - all NACE activities","Thousand tonnes","0.03379"
"2015","Croatia","Sulphur hexafluoride and nitrogen trifluoride (CO2 equivalent) ","Total - all NACE activities","Thousand tonnes","5.26461"
"2015","Italy","Carbon dioxide","Total - all NACE activities","Thousand tonnes","267,228.203"
"2015","Italy","Methane (CO2 equivalent)","Total - all NACE activities","Thousand tonnes","40,861.62003"
"2015","Italy","Nitrous oxide (CO2 equivalent)","Total - all NACE activities","Thousand tonnes","16,346.53402"
"2015","Italy","Hydrofluorocarbones (CO2 equivalent)","Total - all NACE activities","Thousand tonnes","10,207.28442"
"2015","Italy","Perfluorocarbones (CO2 equivalent)","Total - all NACE activities","Thousand tonnes","1,688.32567"
"2015","Italy","Sulphur hexafluoride and nitrogen trifluoride (CO2 equivalent) ","Total - all NACE activities","Thousand tonnes","458.34593"
"2015","Cyprus","Carbon dioxide","Total - all NACE activities","Thousand tonnes","5,264.801"
"2015","Cyprus","Methane (CO2 equivalent)","Total - all NACE activities","Thousand tonnes","866.21365"
"2015","Cyprus","Nitrous oxide (CO2 equivalent)","Total - all NACE activities","Thousand tonnes","245.8565"
"2015","Cyprus","Hydrofluorocarbones (CO2 equivalent)","Total - all NACE activities","Thousand tonnes","314.4458"
"2015","Cyprus","Perfluorocarbones (CO2 equivalent)","Total - all NACE activities","Thousand tonnes","0"
"2015","Cyprus","Sulphur hexafluoride and nitrogen trifluoride (CO2 equivalent) ","Total - all NACE activities","Thousand tonnes","0.14833"
"2015","Latvia","Carbon dioxide","Total - all NACE activities","Thousand tonnes","7,002.378"
"2015","Latvia","Methane (CO2 equivalent)","Total - all NACE activities","Thousand tonnes","1,769.90566"
"2015","Latvia","Nitrous oxide (CO2 equivalent)","Total - all NACE activities","Thousand tonnes","1,937.57476"
"2015","Latvia","Hydrofluorocarbones (CO2 equivalent)","Total - all NACE activities","Thousand tonnes","173.6949"
"2015","Latvia","Perfluorocarbones (CO2 equivalent)","Total - all NACE activities","Thousand tonnes","0"
"2015","Latvia","Sulphur hexafluoride and nitrogen trifluoride (CO2 equivalent) ","Total - all NACE activities","Thousand tonnes","10.11807"
"2015","Lithuania","Carbon dioxide","Total - all NACE activities","Thousand tonnes","15,243.511"
"2015","Lithuania","Methane (CO2 equivalent)","Total - all NACE activities","Thousand tonnes","3,234.86958"
"2015","Lithuania","Nitrous oxide (CO2 equivalent)","Total - all NACE activities","Thousand tonnes","3,087.89075"
"2015","Lithuania","Hydrofluorocarbones (CO2 equivalent)","Total - all NACE activities","Thousand tonnes","465.97255"
"2015","Lithuania","Perfluorocarbones (CO2 equivalent)","Total - all NACE activities","Thousand tonnes","0"
"2015","Lithuania","Sulphur hexafluoride and nitrogen trifluoride (CO2 equivalent) ","Total - all NACE activities","Thousand tonnes","5.80015"
"2015","Luxembourg","Carbon dioxide","Total - all NACE activities","Thousand tonnes","7,379.151"
"2015","Luxembourg","Methane (CO2 equivalent)","Total - all NACE activities","Thousand tonnes","611.6347"
"2015","Luxembourg","Nitrous oxide (CO2 equivalent)","Total - all NACE activities","Thousand tonnes","255.35054"
"2015","Luxembourg","Hydrofluorocarbones (CO2 equivalent)","Total - all NACE activities","Thousand tonnes","24.8194"
"2015","Luxembourg","Perfluorocarbones (CO2 equivalent)","Total - all NACE activities","Thousand tonnes","0"
"2015","Luxembourg","Sulphur hexafluoride and nitrogen trifluoride (CO2 equivalent) ","Total - all NACE activities","Thousand tonnes","8.8853"
"2015","Hungary","Carbon dioxide","Total - all NACE activities","Thousand tonnes","36,781.791"
"2015","Hungary","Methane (CO2 equivalent)","Total - all NACE activities","Thousand tonnes","7,008.82687"
"2015","Hungary","Nitrous oxide (CO2 equivalent)","Total - all NACE activities","Thousand tonnes","4,155.85"
"2015","Hungary","Hydrofluorocarbones (CO2 equivalent)","Total - all NACE activities","Thousand tonnes","1,977.78385"
"2015","Hungary","Perfluorocarbones (CO2 equivalent)","Total - all NACE activities","Thousand tonnes","1.14914"
"2015","Hungary","Sulphur hexafluoride and nitrogen trifluoride (CO2 equivalent) ","Total - all NACE activities","Thousand tonnes","111.87875"
"2015","Malta","Carbon dioxide","Total - all NACE activities","Thousand tonnes","3,009.523"
"2015","Malta","Methane (CO2 equivalent)","Total - all NACE activities","Thousand tonnes","176.97097"
"2015","Malta","Nitrous oxide (CO2 equivalent)","Total - all NACE activities","Thousand tonnes","42.40554"
"2015","Malta","Hydrofluorocarbones (CO2 equivalent)","Total - all NACE activities","Thousand tonnes","151.02822"
"2015","Malta","Perfluorocarbones (CO2 equivalent)","Total - all NACE activities","Thousand tonnes","0"
"2015","Malta","Sulphur hexafluoride and nitrogen trifluoride (CO2 equivalent) ","Total - all NACE activities","Thousand tonnes","0.18744"
"2015","Netherlands","Carbon dioxide","Total - all NACE activities","Thousand tonnes","166,613.276"
"2015","Netherlands","Methane (CO2 equivalent)","Total - all NACE activities","Thousand tonnes","18,510.94114"
"2015","Netherlands","Nitrous oxide (CO2 equivalent)","Total - all NACE activities","Thousand tonnes","8,302.7399"
"2015","Netherlands","Hydrofluorocarbones (CO2 equivalent)","Total - all NACE activities","Thousand tonnes","1,939.40679"
"2015","Netherlands","Perfluorocarbones (CO2 equivalent)","Total - all NACE activities","Thousand tonnes","99.99403"
"2015","Netherlands","Sulphur hexafluoride and nitrogen trifluoride (CO2 equivalent) ","Total - all NACE activities","Thousand tonnes",":"
"2015","Austria","Carbon dioxide","Total - all NACE activities","Thousand tonnes","50,313.794"
"2015","Austria","Methane (CO2 equivalent)","Total - all NACE activities","Thousand tonnes","6,351.54035"
"2015","Austria","Nitrous oxide (CO2 equivalent)","Total - all NACE activities","Thousand tonnes","3,229.44023"
"2015","Austria","Hydrofluorocarbones (CO2 equivalent)","Total - all NACE activities","Thousand tonnes","1,420.50878"
"2015","Austria","Perfluorocarbones (CO2 equivalent)","Total - all NACE activities","Thousand tonnes","49.54934"
"2015","Austria","Sulphur hexafluoride and nitrogen trifluoride (CO2 equivalent) ","Total - all NACE activities","Thousand tonnes","283.871"
"2015","Poland","Carbon dioxide","Total - all NACE activities","Thousand tonnes","274,552.781"
"2015","Poland","Methane (CO2 equivalent)","Total - all NACE activities","Thousand tonnes","44,371.5853"
"2015","Poland","Nitrous oxide (CO2 equivalent)","Total - all NACE activities","Thousand tonnes","18,631.62779"
"2015","Poland","Hydrofluorocarbones (CO2 equivalent)","Total - all NACE activities","Thousand tonnes","8,426.93517"
"2015","Poland","Perfluorocarbones (CO2 equivalent)","Total - all NACE activities","Thousand tonnes","11.88729"
"2015","Poland","Sulphur hexafluoride and nitrogen trifluoride (CO2 equivalent) ","Total - all NACE activities","Thousand tonnes","77.02595"
"2015","Portugal","Carbon dioxide","Total - all NACE activities","Thousand tonnes","45,754.3"
"2015","Portugal","Methane (CO2 equivalent)","Total - all NACE activities","Thousand tonnes","11,123.07"
"2015","Portugal","Nitrous oxide (CO2 equivalent)","Total - all NACE activities","Thousand tonnes","3,072.7674"
"2015","Portugal","Hydrofluorocarbones (CO2 equivalent)","Total - all NACE activities","Thousand tonnes","1,421.6404"
"2015","Portugal","Perfluorocarbones (CO2 equivalent)","Total - all NACE activities","Thousand tonnes","13.8888"
"2015","Portugal","Sulphur hexafluoride and nitrogen trifluoride (CO2 equivalent) ","Total - all NACE activities","Thousand tonnes","26.1887"
"2015","Romania","Carbon dioxide","Total - all NACE activities","Thousand tonnes","67,935.589"
"2015","Romania","Methane (CO2 equivalent)","Total - all NACE activities","Thousand tonnes","28,609.54041"
"2015","Romania","Nitrous oxide (CO2 equivalent)","Total - all NACE activities","Thousand tonnes","6,926.70325"
"2015","Romania","Hydrofluorocarbones (CO2 equivalent)","Total - all NACE activities","Thousand tonnes","1,636.76161"
"2015","Romania","Perfluorocarbones (CO2 equivalent)","Total - all NACE activities","Thousand tonnes","6.5666"
"2015","Romania","Sulphur hexafluoride and nitrogen trifluoride (CO2 equivalent) ","Total - all NACE activities","Thousand tonnes","52.27077"
"2015","Slovenia","Carbon dioxide","Total - all NACE activities","Thousand tonnes","11,603.415"
"2015","Slovenia","Methane (CO2 equivalent)","Total - all NACE activities","Thousand tonnes","1,886.00363"
"2015","Slovenia","Nitrous oxide (CO2 equivalent)","Total - all NACE activities","Thousand tonnes","782.7594"
"2015","Slovenia","Hydrofluorocarbones (CO2 equivalent)","Total - all NACE activities","Thousand tonnes","235.73725"
